SampleNum,p.val,effect,n
1,0.05314008196068572,0.059993554259721214,20
2,0.5767276094987664,0.017251183700455815,20
3,0.8546302756588039,0.005356214862829809,20
4,0.4732850152799768,-0.02428853939057726,20
5,0.36599380467856857,0.027068422793520005,20
6,0.6611084949536858,-0.014129117524398247,20
7,0.05416531557073611,0.060244340772286485,20
8,0.4451898983676451,0.02371307047882299,20
9,0.4558306442115915,0.02217671270279021,20
10,0.45582522802469605,0.02269557085635051,20
11,0.04491343624792176,0.06503794167298885,20
12,0.37509632003227356,0.026152497589586463,20
13,0.06366286606211517,0.06633434951103818,20
14,0.2922219646752807,0.0298497275579063,20
15,0.6067038484761924,0.01615381710167887,20
16,0.1989470032422129,0.041461767837091025,20
17,0.44439628689972155,0.02807831897040131,20
18,0.04183713144644594,0.06482535534910638,20
19,0.48261026540772667,0.021835726589196885,20
20,0.4460962857778762,0.02434789273486294,20
21,0.17008732409213817,0.04889676342617461,20
22,0.6852331428086411,-0.013660150288607599,20
23,0.541128725669511,0.01978113958864605,20
24,0.24377206831370363,0.040561712186548686,20
25,0.8154877583155803,0.007180584320460166,20
26,0.7652013451545958,0.010361316543860886,20
27,0.08599904286991711,0.053373559156763874,20
28,0.7831514685218673,0.00855182376628122,20
29,0.37362473587481504,-0.026092411883067778,20
30,0.15618202341513865,0.04202144291988694,20
31,0.13004045617177812,0.045801303680207975,20
32,0.26245864912288525,-0.03485819669213758,20
33,0.06272799864793858,0.055925748279352455,20
34,0.4286693001953894,0.026256293992968114,20
35,0.9474577151974473,-0.002090925301367445,20
36,0.6029077991579328,0.01689384421305717,20
37,0.8615732061882561,0.005797373927655672,20
38,0.29961115059593374,0.03446589540057781,20
39,0.7991846283461321,0.008222866946738731,20
40,0.3811530136068967,0.03146844541203453,20
41,0.3155668380357796,0.0336925718243386,20
42,0.8072844492706794,0.008681873492960832,20
43,0.5689534468197398,0.019060655439348727,20
44,0.32551092781802626,0.025794487158336387,20
45,0.6931992722024083,0.013406510773961837,20
46,0.8830384289678392,-0.004413990977528606,20
47,0.6636807055474643,0.013842014841759813,20
48,0.3135531243156297,0.03417066669977943,20
49,0.024979475102734894,0.06542776674954462,20
50,0.6484982864979321,0.015981269016879095,20
51,0.05879812008427941,0.06111265841499116,20
52,0.30683244244794783,0.03578161650592016,20
53,0.00740026170577704,0.07793118714335734,20
54,0.1642172350866479,0.042138718839817575,20
55,0.053563163259278145,0.059489853692470174,20
56,0.5270448529791812,0.019795816871524447,20
57,0.16232922672442857,0.039418816099420446,20
58,0.047997266587240406,0.06258533359560527,20
59,0.31893207450814215,0.032520068134275784,20
60,0.7131693571178297,0.010759770770843783,20
61,0.5088837504506645,0.02221738591487274,20
62,0.24529168514190267,0.03245747976786804,20
63,0.07396531413227368,0.05526741705208927,20
64,0.4930312489036517,0.022306840740636415,20
65,0.4814998294708719,0.02058719470836838,20
66,0.5681188638425984,0.018575888509391965,20
67,0.6262883614607992,-0.015221740615960764,20
68,0.5524577998110214,0.017985323936408143,20
69,0.755481257180562,0.009909572058910188,20
70,0.17305252771776822,0.04531451497795226,20
71,0.701254548458975,0.012049318533718451,20
72,0.4252362998163197,0.02541053468925552,20
73,0.5116061043613868,-0.020739797423549304,20
74,0.3739012668086381,0.024888495324658665,20
75,0.17106208166626183,0.04431313076037095,20
76,0.30495086868777127,0.03465199579296793,20
77,0.5346517415364624,-0.02327153061630991,20
78,0.4793948889927717,0.02609541254374205,20
79,0.24078597416881486,0.039477742919481924,20
80,0.9083570135868705,-0.003785938544472966,20
81,0.3036980415711262,0.03343923836806873,20
82,0.21558859300226954,0.03494700292683919,20
83,0.9083238384828318,0.0034693155723332803,20
84,0.44619190676464227,0.024667140028053796,20
85,0.05320636184797927,0.06133534892670558,20
86,0.15128664439874248,0.05156349810713617,20
87,0.5120188300281074,0.019875217500955996,20
88,0.3240063954119682,0.0281843968444568,20
89,0.5895265786458155,0.017478240068040374,20
90,0.5761107130057255,0.020145732880668937,20
91,0.20924355143937512,0.04298594982959175,20
92,0.8999657500923615,0.004410913612796902,20
93,0.28601961730187464,0.03457021061132881,20
94,0.6987535146727664,0.012231975071384004,20
95,0.07077791640339978,0.06860474667326467,20
96,0.005716687679363007,0.07351422964990717,20
97,0.2677483810784758,0.03445455127708326,20
98,0.4074269556800141,0.025133260373394466,20
99,0.562991523702219,0.018410470335804483,20
100,0.8678742971965573,0.005489855342112234,20
101,0.016149784625823917,0.0809912556731285,20
102,0.3333939552039965,0.035657120049011844,20
103,0.04299915358254177,0.0646309528025204,20
104,0.3921598501261946,0.02530510593276429,20
105,0.06543896424817183,0.06154676094670341,20
106,0.28505870239806674,0.028942445438789037,20
107,0.6922848198370044,0.011647045382104924,20
108,0.385587538027264,0.027474512338071803,20
109,0.15533236741138015,0.04395461997856428,20
110,0.12123862802894171,0.04560019848847364,20
111,0.41766899876135744,0.022626792512694758,20
112,0.5131717570887695,0.018234969573391217,20
113,0.20847992865857112,0.04742842608653803,20
114,0.04817555811388786,0.06471016222424121,20
115,0.04458176908223956,0.05795409537345154,20
116,0.1302438202179981,0.040473852454552844,20
117,0.8119238890805549,-0.0074599243222572345,20
118,0.2614971681124306,-0.033342812478177865,20
119,0.7559431880909149,0.010389599801398511,20
120,0.4937423357987868,-0.022597392737516073,20
121,0.479645286200429,0.023726623988000312,20
122,0.6155335235140713,0.015387080874060067,20
123,0.5593628731443545,-0.016668895333261248,20
124,0.01810034859855367,0.08255192986712379,20
125,0.4701080853883497,0.023166400527259427,20
126,0.14179059917408265,0.045893381307041355,20
127,0.6513179490415115,0.012836307610315421,20
128,0.6991646911632021,0.011807877016677102,20
129,0.34041936937210127,0.030903729477197456,20
130,0.07129069236930989,0.060013748137997716,20
131,0.8605554362568614,-0.005701929660001554,20
132,0.036838632319590586,0.064068102888606,20
133,0.6816393212307017,0.013309148726747553,20
134,0.0860838060891395,0.05798770339669476,20
135,0.6620141462079473,0.014369560524697947,20
136,0.8192590878228481,0.008251064372135127,20
137,0.45127908568520947,0.024099567248250603,20
138,0.9226070636665034,-0.0031331193136685826,20
139,0.0057590912131391244,0.0808074512731667,20
140,0.09060721546719464,0.06241598093877339,20
141,0.6447912390185232,0.015456510684021069,20
142,0.13979396664502602,0.044823317702197336,20
143,0.04390218583067598,0.06344354374998559,20
144,0.3414506961327318,0.030566843185960407,20
145,0.8145847193770648,0.007856565461642786,20
146,0.2008050368488539,0.03701468626267225,20
147,0.11828695854932672,0.046378333256566866,20
148,0.418621996920023,0.024055954186034553,20
149,0.8509265862812238,-0.005837272462628385,20
150,0.6785527211725747,-0.015100688480639385,20
151,0.5787909129725171,0.017869592634188445,20
152,0.9679555215742133,0.0014236989713729148,20
153,0.12142673007495763,0.047765947659339045,20
154,0.02614773781403451,0.06844774796018162,20
155,0.032847037317242145,0.06426546696774504,20
156,0.6458879944366125,0.014174017590790271,20
157,0.008966380232077248,0.07829381289721435,20
158,0.3773796882099615,0.025292763432237225,20
159,0.044973400302537075,0.05819651502292153,20
160,0.4507470837118006,-0.023787668663566772,20
161,0.07696416431540531,0.05111425051645236,20
162,0.40172760065570534,0.02754010559977788,20
163,0.7273991105554254,0.011630754490399324,20
164,0.4926155957443282,0.019087595323849293,20
165,0.3969407554772959,0.026048888151377396,20
166,0.5828529403047198,0.019218976278661218,20
167,0.7819598405495808,0.008805961275916143,20
168,0.07465411968923269,0.0535692131971618,20
169,0.07808364983456158,0.05439574932669411,20
170,0.9130353601917798,0.0035753026719418574,20
171,0.16863335472418914,0.038470589368170625,20
172,0.45424962117024903,0.020624032566464685,20
173,0.19292656744824782,0.04097708289534044,20
174,0.5708686846914066,-0.017557470114961397,20
175,0.3110852155687676,0.03126850215379628,20
176,0.6399518423797051,0.014359224397052481,20
177,0.9182571919330423,0.00343101065886921,20
178,0.33371094678712077,0.0323532764026266,20
179,0.6695283507979288,0.01501165012418007,20
180,0.8749715405624054,0.005528839910139369,20
181,0.6667969561192588,0.013452261074041197,20
182,0.511138970077166,0.0198365907880478,20
183,0.6873912214754905,0.013693827246795664,20
184,0.6279194830194227,0.013809130833346095,20
185,0.4045019340153684,0.02645231151348575,20
186,0.4347338099215897,0.027488950045674698,20
187,0.6201189904928994,0.01635650607540732,20
188,0.18871831582786558,0.04548325984167978,20
189,0.2570820293944908,0.03270736232198878,20
190,0.298153085753244,0.0327525325166636,20
191,0.5262364537767678,0.02004728611313167,20
192,0.6457976188924917,0.015505397673623175,20
193,0.5118830190736008,0.01952958375098295,20
194,0.5483713930831164,0.02104095238125383,20
195,0.30849808565631204,0.032302366321984896,20
196,0.11802141776537113,0.049209163080898274,20
197,0.009120013117329987,0.0722492589334664,20
