SampleNum,p.val,effect,n
202,0.16841383666803003,0.043781748355504774,16
203,0.004041261759403851,0.0956895724901075,16
204,0.04137002657144105,0.08699490769836257,16
205,0.7098027940469328,0.01307793015292334,16
206,0.5215429121698416,0.02276684487365874,16
207,0.8203454522796811,0.00830355724275287,16
208,0.6456156301002391,-0.016564624659868986,16
209,0.4944396801095773,0.02414672553575137,16
210,0.027815497751006786,0.0834578251960491,16
211,0.7658200137453657,0.010937916410635195,16
212,0.06696145989340423,0.06649216850374781,16
213,0.14187049163278992,0.05546895599192525,16
214,0.41877853557779154,-0.030213301719953196,16
215,0.9066005566629269,-0.004061644383255326,16
216,0.1426820457748999,0.05615616848257039,16
217,0.8417512239689497,0.0076868646937804245,16
218,0.7824612972648177,-0.010291855743289014,16
219,0.5107114689334827,0.02196537144811391,16
220,0.07669928763107663,0.06627980888648799,16
221,0.8514569168217835,-0.007236453986523525,16
222,0.05551985086168063,0.06731177503710299,16
223,0.04525594242886924,0.06931685684937636,16
224,0.3193214138513028,0.0353927025289295,16
225,0.9598964973962119,-0.0021413182546070986,16
226,0.007384675488985138,0.10658282262083785,16
227,0.3208827063962165,0.0386361151143315,16
228,0.14386635354242183,0.050041551459364335,16
229,0.9019211530213799,0.0051866263101274755,16
230,0.7268615269125839,0.01367181886106625,16
231,0.5458781066974492,0.020936521423588195,16
232,0.0657753094439445,0.06392647039982108,16
233,0.2963010790129477,0.03710559414140648,16
234,0.3342820988073961,-0.03543282208600851,16
235,0.008734369765487077,0.09848467748083256,16
236,0.1849557115680002,0.047364531952967144,16
237,0.19087002368026176,0.051298949302831465,16
238,0.4779847151828648,0.021941564453626855,16
239,0.39031247739483965,0.03193145565754189,16
240,0.3906995088662333,0.034463933246907906,16
241,0.03131208646449191,0.08132197190312641,16
242,0.506716926636678,0.025156675896049155,16
243,0.6382785221729683,0.014940053224967222,16
244,0.425401133359838,0.026482503128276623,16
245,0.8462504680788163,-0.006079622903564187,16
246,0.40653742616772637,0.028562334327781914,16
247,0.6929375591973033,0.01599278079365419,16
248,0.3612870307406367,0.03506795555860411,16
249,0.31145753852724617,0.03246588285783462,16
250,0.6242625228601275,0.01797309177528547,16
251,0.3679314531152218,0.03506457240404052,16
252,0.5087869369079296,0.024678166945585722,16
253,0.700304075963156,0.012743625833170307,16
254,0.37923205766149426,0.030591650321786498,16
255,0.1443065850490183,0.051356202885760656,16
256,0.20529404356245282,0.04768136807378424,16
257,0.15791133029822094,0.048157531081737814,16
258,0.3572651954638155,0.03424346367281284,16
259,0.810017873623976,0.008822854949656157,16
260,0.9305990823514995,0.003300976747606412,16
261,0.13697150680362996,0.056033682646106996,16
262,0.40139807742426326,0.030677800213301028,16
263,0.5119852076134439,0.026821018955631076,16
264,0.5480534290170194,0.02013726911288074,16
265,0.05024797493629401,0.06887871132322175,16
266,0.23700917851776399,0.039948611950538546,16
267,0.38326819496176334,0.03283780632912155,16
268,0.5579539309300194,0.023478733934666225,16
269,0.1780036793823992,0.04636302070791579,16
270,0.16720008794936997,0.04882431229619604,16
271,0.022251360701630203,0.08033690998774878,16
272,0.4583882722774981,0.02399290907376537,16
273,0.7466841507095892,0.011332137385760211,16
274,0.9105399882297991,-0.004450421840882606,16
275,0.6946040660166013,0.014949700673475771,16
276,0.2691197492585666,0.03716770292371448,16
277,0.7183319151840546,-0.013747656145136896,16
278,0.12003649714070644,0.06898153491573798,16
279,0.16079017814874916,0.052183231441335534,16
280,0.9263144457006247,0.002947033922705298,16
281,0.17262207653903103,0.05187849768649379,16
282,0.6264953984267747,0.01814816050981942,16
283,0.19234066135909608,0.04569778715158847,16
284,0.8721168119650549,0.006761688371894676,16
285,0.7849672333793395,-0.010208536476534158,16
286,0.9917293396602045,4.025205385292524e-4,16
287,0.047307756826647715,0.06664220058089362,16
288,0.05788078805165275,0.0678512615448447,16
289,0.22585172765451594,0.05174486590844449,16
290,0.8549561667954914,0.007030019192313759,16
291,0.3172561990122515,0.03938051735327626,16
292,0.6966518708763648,0.014672062987679414,16
293,0.6338309995043179,0.01716944817760508,16
294,0.5789823393845005,0.01770938589852724,16
295,0.7781535490762157,0.009473237021544574,16
296,0.23022149132096803,0.053179182887328875,16
297,0.14931894255728284,0.05059676933697152,16
298,0.47622797077184564,0.02286489999878892,16
299,0.42042544145511407,0.030163654787984256,16
300,0.20818677124036497,0.053681100963266455,16
301,0.7956891797041763,0.009003358783696855,16
302,0.8089994575571562,-0.0077954958520415115,16
303,0.025839944724422644,0.0712073678076067,16
304,0.31117129176163355,0.03609926788940356,16
305,0.57251816054390825,0.02189322975693821,16
306,0.17319519792865712,0.05169177607938006,16
307,0.024395567604905324,0.0728876953233925,16
308,0.3274864788443156,0.0352875792708344,16
309,0.7719839224107446,0.011090730272622494,16
310,0.43308364058017945,0.02702590727489957,16
311,0.246465519402489,0.046112498602434465,16
312,0.0787694021715139,0.06437879880055601,16
313,0.8711381056830009,0.005679089448873933,16
314,0.2993936949671917,0.03215561578909668,16
315,0.8836541586140035,-0.00535067840646759,16
316,0.8345633095302042,0.007202784966356664,16
317,0.6107469523779874,0.023455865129513552,16
318,0.012074818240720741,0.08050122487391484,16
319,0.014207781752666125,0.09932595777395678,16
320,0.3110662767110772,0.03838465839842683,16
321,0.9741797068741849,0.0013588305723748497,16
322,0.8826262209035907,0.005455476739645049,16
323,0.17889291579103472,0.050424064486284045,16
324,0.7542004068025641,0.010616162435082016,16
325,0.5814487656622196,0.018379524985397327,16
326,0.960036287068954,0.001755196046734767,16
327,0.1518389333176172,0.04332945408457054,16
328,0.362909185827748,0.03060543545260204,16
329,0.281198165684424,0.03661182338341176,16
330,0.9158284123569551,-0.0035973322591687736,16
331,0.9652813673873044,-0.0014693383149303441,16
332,0.038835186671543336,0.08185332428062737,16
333,0.7623795397291427,-0.010810335623365353,16
334,0.3120825196256812,0.03567247730122874,16
335,0.15911676809711023,0.046328716478417055,16
336,0.005481655109276305,0.09289170433931664,16
337,0.20611239446900548,0.045960982723925584,16
338,0.735072773614968,0.013187939222578061,16
339,0.11356518844161005,0.06134050886676469,16
340,0.05792998525768156,0.06947620152243712,16
341,0.973915133441213,-0.0010850146920111283,16
342,0.611771072041563,0.019597021739328698,16
343,0.8696059209853393,0.005708818243617477,16
344,0.054262353561520725,0.06703073159008678,16
345,0.22363893247820224,0.03697715290152427,16
346,0.8316649566566741,0.006994769758593391,16
347,0.9480450628128632,0.002304141382984355,16
348,0.9118127634374741,0.003862602779008576,16
349,0.8229960743146079,0.00796312617308173,16
350,0.6924504644638938,-0.014645254177323987,16
351,0.08902511322665678,0.054530819893484905,16
352,0.7260557867967408,0.010635166701563465,16
353,0.4257662894206925,0.030021489301354225,16
354,0.21785512593052522,0.04327081326187792,16
355,0.8053565161061716,0.008833555557951947,16
356,0.9375383189973271,0.002850161205307578,16
357,0.41654663018534666,0.029786077575126628,16
358,0.39331493998715805,0.036042164816594384,16
359,0.8186823190454792,0.008102650133902092,16
360,0.43504509481791664,0.02745117279580243,16
361,0.5878111860088627,0.020022318906064852,16
362,0.6860758375945217,0.014996976236312805,16
363,0.346286026247415,-0.03130323282057674,16
364,0.5108925750902211,0.023997265133366412,16
365,0.8348784013052974,-0.007207565870788182,16
366,0.31209962652949935,0.03498008786690844,16
367,0.8576268352359909,0.005801747238579901,16
368,0.6612264465138704,0.016314242983274344,16
369,0.45658297347159893,0.028870337412425846,16
370,0.8892886097969844,-0.004917099052687804,16
371,0.212742235297367,0.042253341573649926,16
372,0.08070949394876381,0.060088417828533185,16
373,0.6855222566304491,0.013545025483664772,16
374,0.39566702663868636,0.03764656678930201,16
375,0.40806909005174086,0.031047060029038114,16
376,0.6531938092475476,0.015345742266380299,16
377,0.5081438331294621,0.020941566165468647,16
378,0.317865252933609,0.035278115636862235,16
379,0.6031672137869677,0.019842966886352967,16
380,0.6232484238959346,0.01690949127102959,16
381,0.4806537325932144,0.026131010800864468,16
382,0.9889136874677755,5.635862334345692e-4,16
383,0.42918589339643265,0.03344777735959842,16
384,0.49520421805895665,-0.021909157810583894,16
385,0.13913553819105934,0.05800949550818762,16
386,0.1949912942070585,0.047525903291838374,16
387,0.4445285202604339,0.026928553582931166,16
388,0.9726148675467301,0.0012245093483666382,16
389,0.5059501682098277,0.023302300179801092,16
390,0.5984724862490977,0.01760495182490349,16
391,0.06541011775789494,0.06060013017334442,16
392,0.5796349031123997,0.018453557341407408,16
393,0.3091510856095148,0.03647583391542928,16
394,0.3558371388964324,0.03055158427482257,16
395,0.6787157841889206,0.01545325103792374,16
396,0.14275527166430518,0.05420739725099667,16
397,0.9666865993821312,0.0014327749719705548,16
398,0.988496337296885,5.592500843627661e-4,16
399,0.4631855234272373,0.025494208003469757,16
400,0.3869922599957327,0.029998895717486887,16
401,0.7111178385538248,0.013434946536549992,16
402,0.37256582940036287,0.029365320093952336,16
403,0.677413874892574,-0.015405084655008932,16
404,0.012623753292980223,0.09914084426931943,16
405,0.41107436181062584,0.028989653620953414,16
406,0.20476061919181396,0.04064874565182857,16
407,0.5832941077750571,0.021713714150624813,16
408,0.847441644964517,0.006573536815650758,16
409,0.9125045855121067,0.0038899413901933655,16
410,0.3743385943854258,0.02786868520335121,16
411,0.23331575819171035,0.04361759184863331,16
412,0.23578890823576282,0.042498273253676944,16
413,0.8302789091672487,-0.007378233405708748,16
414,0.5791623453362795,0.021489583332417538,16
415,0.7671365926137033,0.010173376215435763,16
416,0.4513012636347128,0.026167315553330444,16
417,0.456715767613893,0.02839096815875506,16
418,0.83862849871666445,0.007236311103463555,16
419,0.38479694633342976,0.0335954706638889,16
420,0.4280657775320482,0.028288093968178666,16
421,0.9432509346334168,0.002598417899350431,16
422,0.5718700783561286,0.017988985865998994,16
423,0.9817339444159092,-0.0010273363452818446,16
424,0.6695462285490674,-0.014095596254645442,16
425,0.07439348505422792,0.06392197785492142,16
426,0.2010460513810784,0.04568766093148985,16
427,0.08732913850274046,0.05857016831516814,16
428,0.8740391066668349,-0.005589354355916765,16
429,0.15449747369104794,0.046267720254966054,16
430,0.5048359739050234,0.025423384047410885,16
431,0.9584711995001616,-0.0016477702194690434,16
432,0.6486359283382535,0.0184043340441594,16
433,0.2188348276856571,0.045962348877045076,16
434,0.2648348559731626,0.042516087683917264,16
435,0.07593693193426748,0.056420776057503036,16
436,0.846253690827521,0.006822555493036052,16
437,0.6382670602136953,0.016998326556313392,16
438,0.5037603778177155,0.026234882044793236,16
439,0.05292630797483948,0.0672278901260642,16
440,0.9131041103254761,0.004279236981775378,16
441,0.1904942755110845,0.045640946802437146,16
442,0.07530591858096976,0.07015047829669815,16
443,0.07875491670540453,0.06860289697607488,16
444,0.6694729996606222,-0.016839613034512122,16
445,0.5679850260827335,0.019503265990835354,16
446,0.2657460110843941,0.05205095717552364,16
447,0.6739628342037605,-0.016051848059137126,16
448,0.05066797965547806,0.06399825058386087,16
449,0.008569980352846491,0.09239470897100957,16
450,0.4198399985196585,0.0313630231444507,16
451,0.7059863016047752,-0.013703426585767727,16
452,0.4894891876259939,-0.022878874293381646,16
453,0.8238935389678963,0.008574808535582814,16
454,0.03449862659547055,0.07788640585534445,16
455,0.6365367842821174,-0.01606371420702491,16
456,0.9539304566771031,0.0018460824908257331,16
457,0.11465799278826747,0.05989874731722088,16
458,0.4405203931679572,0.031077964957060625,16
459,0.1309118458433554,0.051949559035710684,16
460,0.9215996777918964,0.003554243113792147,16
461,0.11425622123283995,0.052408405320137734,16
462,0.16067037725658587,0.04369585297531622,16
463,0.7619412810142921,0.01085847085552136,16
464,0.38013109570472314,0.027518661839654,16
465,0.6140214030317455,0.02182032747199931,16
466,0.0609544585874008,0.07060641860403963,16
467,0.65313210846124,0.018722117074600433,16
468,0.9769819196912205,-9.565524454499747e-4,16
469,0.02512968912335519,0.08523912380220842,16
470,0.11978427022422837,0.04895252805938279,16
471,0.09875613687402372,0.06119052814410604,16
472,0.19457181227253015,0.04358862624089218,16
473,0.9068754660259268,-0.0038878180239245662,16
474,0.819465395950042,-0.008873237339228571,16
475,0.18734000698780318,0.045203791477729356,16
476,0.5621259027758123,0.01997667582306318,16
477,0.2734958404027136,0.040547242015494325,16
478,0.8233911773206594,0.0075274133085068045,16
479,0.6124523539067306,0.017772725826181352,16
480,0.3111090014763117,0.042681871554761955,16
481,0.594359574078972,0.017548609561374547,16
482,0.2694786090079487,0.03906746707646201,16
483,0.055737782381639296,0.07014324822548065,16
484,0.08784833018612985,0.0601375242626886,16
485,0.2624037535354534,0.04635777115938931,16
486,0.6337286794046806,0.017929766816959517,16
487,0.3044865697056258,0.035643832050274056,16
488,0.9509246598467338,0.0024171579355055078,16
489,0.8215034492318689,-0.0078071263235716115,16
490,0.7463393562529361,0.012520610111384573,16
491,0.19308958191413483,0.0460527443510555,16
492,0.43753182878396846,0.03333537083673908,16
493,0.9751234934119164,0.0010673558129063216,16
494,0.591688498707378,-0.017894631092165447,16
495,0.34921266296802045,0.029157927952420087,16
496,0.2530800853072018,0.04111005480308784,16
497,0.2482933114785067,0.03697039810435982,16
498,0.9405001042204237,-0.0027179485339183327,16
499,0.07869699927623196,0.06528128063588552,16
500,0.7954960696871172,0.008486150884632117,16
501,0.5777136459334895,0.019773027435970397,16
502,0.19383195461005134,0.04504452484637265,16
503,0.979128968045754,7.852174331770313e-4,16
504,0.6567024641373097,0.015423637060810472,16
505,0.9452540889101165,0.002520442842391498,16
506,0.34544029200818316,-0.03565714889025371,16
507,0.46584016252895055,0.026228800124045992,16
508,0.5720478894170757,0.01946202012065258,16
509,0.08506148066633969,0.05880416063629599,16
510,0.25648312253110456,0.035540360481588006,16
511,0.5020439159874053,0.02437533881777867,16
512,0.053921245734935765,0.06216066584854556,16
513,0.3801696210502161,0.029103501151533127,16
514,0.5453820700198455,0.021417715488432406,16
515,0.28344612271564673,0.03838311032876418,16
516,0.5899741200051748,0.021694975029432177,16
517,0.020760324250138594,0.07681152527109746,16
518,0.9974801267178448,1.2376091200159829e-4,16
519,0.5709980332763436,0.021292080242745485,16
520,0.37537116948419247,0.030877496338686358,16
521,0.08843586411640066,0.05656127317118569,16
522,0.4569991465425598,0.026162431270969004,16
523,0.7650499833750497,0.01098252688697361,16
524,0.13908329127479904,0.050370116718877714,16
525,0.005168849086505254,0.10742760416732815,16
526,0.5323247594957125,0.022373861484197437,16
527,0.747348059887591,-0.010999365016490945,16
528,0.8924337574607947,0.005149288237966792,16
529,0.17419476510856047,0.047244291045118667,16
530,0.21403939641876937,0.043537747120458055,16
531,0.01651488241926718,0.07624568498608407,16
532,0.29792929935672535,0.03771508227574201,16
533,0.13385029853976346,0.042895324140254376,16
534,0.6809775887992114,-0.013733403851863219,16
535,0.20525611534157742,0.0418360426806235,16
536,0.5049663111106791,-0.021808325001872127,16
537,0.473022728244321,0.023895810588794305,16
538,0.454127785819593,0.025107628977565143,16
539,0.896145551436258,0.004094106011957224,16
540,0.5842457692780059,0.02172624132599708,16
541,0.84261425978654,-0.00654282590858183,16
542,0.1544711572704629,0.05593651080773781,16
543,0.6614774352048909,-0.017445014780279156,16
544,0.20926547575893872,0.03992048754800412,16
545,0.13451559675200517,0.054987971837459126,16
546,0.8646148174064412,0.00532447759946586,16
547,0.6790236493805177,0.013606494130663142,16
548,0.03253465890407469,0.07158304095897491,16
549,0.22344963734303946,0.04101275354217409,16
550,0.6333542076210366,0.014827264169516038,16
551,0.262842951836977,0.04548733130333825,16
552,0.29554017254586235,0.03951209988969298,16
553,0.2738030949740115,0.03898778176936066,16
554,0.20815528920895768,0.053264977160448,16
555,0.7430550360131636,0.012766259453342201,16
556,0.7165817047976445,-0.013355197966836117,16
557,0.4634681052928694,0.026961145486298566,16
558,0.8875840035304434,0.005553723768367207,16
559,0.2508124574542794,0.0435414479906953,16
560,0.5128619727491119,0.023390126035923404,16
561,0.9505256316449031,-0.0020652502564296117,16
562,0.9546987211768321,-0.0020533952314731475,16
563,0.873597818476142,-0.005491836767773553,16
564,0.17893517583053362,0.04670437500676642,16
565,0.1698902139328556,0.05197826276512575,16
566,0.2608706930241031,0.04046386443777529,16
567,0.2503118016605685,0.034786050311215615,16
568,0.33437808162136773,0.039831157046162184,16
569,0.18167257567454811,0.052513128045889694,16
570,0.37103781650271517,0.031186201271092468,16
571,0.5010117089211703,0.02269341566692848,16
572,0.34344341611899654,0.029928992845205216,16
573,0.16898063298190913,0.05160174470150267,16
574,0.363696857234695,0.030294905316252268,16
575,0.6806955479600216,0.014621857876528397,16
576,0.9874013820746783,-5.80627339342729e-4,16
577,0.3819816548672569,0.029533012744319912,16
578,0.14135760605333925,0.047076209474952994,16
579,0.6045656119196159,-0.018265028511336445,16
580,0.4362905169835476,0.02990979937251056,16
581,0.06729205340943341,0.07070614274478315,16
582,0.15112880804238407,0.04391998870291256,16
583,0.3249361811284709,0.03496580087604593,16
584,0.2367856611578485,0.038601526392443054,16
585,0.22780229445483868,0.03936901960876465,16
586,0.1724498009435427,0.04961935843938155,16
587,0.5268423487018832,-0.022815927520880765,16
588,0.763253303064066,0.01138909606985203,16
589,0.8857592531029033,0.00470965213396286,16
590,0.7217834899578293,0.01138220541686139,16
591,0.44646479047809273,0.029381459569686023,16
592,0.008522212676825689,0.09339701126109741,16
593,0.16301546908568343,0.06273514255141492,16
594,0.1732514954002589,0.050610231250176246,16
595,0.7186638364925555,-0.012408095378494298,16
596,0.33179176954700096,0.03768482880593856,16
597,0.9762138840241851,-9.403211158062134e-4,16
598,0.030378258603818722,0.07260949188760454,16
599,0.6334046718934647,0.015271501201050641,16
600,0.43441169054181417,0.028367346806357,16
601,0.018752692043033124,0.08772065812480119,16
602,0.2641249362953064,0.034501735957583816,16
603,0.8931170579243383,-0.0049546581366338134,16
604,0.6233019107863815,0.01899779743618482,16
605,0.12083190417031624,0.05350959553759783,16
606,0.828473662720079,-0.008304777763498722,16
607,0.6624817352967407,0.014833950661729415,16
608,0.38104808554100544,0.03445958144739321,16
609,0.7403797720813947,0.011085124086141231,16
610,0.9283530850951245,0.003293807780072949,16
611,0.19364517923885552,0.04804041300354996,16
612,0.3903088313946891,0.03083953346877426,16
613,0.010837142873074008,0.09236441941166791,16
614,0.5377019607949087,0.02454159264851565,16
615,0.10299886762481264,0.05548523500187352,16
616,0.4270477589924019,-0.025108373497068178,16
617,0.24739238609824127,0.04352009178847868,16
618,0.7471950527160184,0.011068127541611166,16
619,0.23727363455323758,0.03936151196197857,16
620,0.022708365111966864,0.08130555886785394,16
621,0.637605358705889,0.018758719731582645,16
622,0.24483455729224995,0.04124589945720797,16
623,0.1881502522690892,0.03982021781305656,16
624,0.9188482374106992,0.0034011079471089273,16
625,0.9014814885127646,0.004236454441778925,16
626,0.8381868849150824,0.008200290243851575,16
627,0.5211167974112509,0.027205034651253013,16
628,0.7702698161767618,0.011224671687600704,16
629,0.7022594926318062,0.011053608425282236,16
630,0.4315074746695643,0.028454248792372894,16
