SubjectID,ItemID,logTrial,Duration,Condition,logRT
52,25c,4.90527477843843,674.0343915,DS,6.726911829249513
52,27c,4.9344739331306915,696.4517625,DS,6.409980784183043
52,28c,4.969813299576001,704.6816675,DS,6.200647095565563
52,2c,5.003946305945459,767.5021804,SS,6.8448069594701595
52,6c,5.0369526024136295,623.0544218,SS,7.31950791244347
52,35c,5.075173815233827,822.5383743,DS,7.508644616614286
52,20c,5.087596335232384,753.5056022,SS,7.375203145045717
52,7c,5.10594547390058,605.4391534,SS,7.310507376870637
56,8c,1.6094379124341003,870.266876,SS,6.735271571468011
56,14c,2.302585092994046,787.1098294,SS,6.986914827554687
56,17c,2.772588722239781,604.570207,SS,6.934345601975664
56,39c,2.9444389791664403,660.7690465,DS,6.339688885043832
56,24c,3.1780538303479458,903.5293517,DS,6.435571675317873
56,34c,3.258096538021482,959.4527589,DS,6.213293234367197
56,31c,3.367295829986474,668.1356374,DS,6.987165171085515
56,23c,3.4657359027997265,784.1269841,DS,6.641608971598111
56,11c,3.5553480614894135,720.112523,SS,6.558852907333373
56,32c,3.713572066704308,854.8700506,DS,7.023280656935062
56,36c,3.8066624897703196,724.3123373,DS,6.1774273830577595
56,26c,3.8501476017100584,807.2335601,DS,6.7316110034393315
56,33c,3.9889840465642745,720.4006047,DS,6.558114111366975
56,29c,4.143134726391533,790.8341923,DS,6.86447401293108
56,12c,4.204692619390966,691.3405362,SS,7.427907672891085
56,9c,4.248495242049359,693.041421,SS,7.100962372752015
56,30c,4.30406509320417,518.085088,DS,7.04316340943202
56,22c,4.343805421853684,589.8841073,DS,6.844422430728822
56,1c,4.3694478524670215,773.1769584,SS,6.75093303369971
56,10c,4.418840607796598,725.9501134,SS,6.747403411473173
56,40c,4.5217885770490405,753.5880192,DS,7.655697889288405
56,5c,4.553876891600541,791.3650794,SS,6.854109746566396
56,37c,4.574710978503383,546.5464853,DS,7.772827661028749
56,18c,4.605170185988092,783.9523412,SS,7.236523631027796
56,3c,4.634728988229636,800.6928247,SS,7.071702388145651
56,21c,4.663439094112067,797.3815193,DS,6.9189464238654965
56,15c,4.709530201312334,811.3429398,SS,7.792713019671916
56,16c,4.727387818712341,563.672954,SS,7.188198967426409
56,19c,4.770684624465665,715.034244,SS,7.458495797978191
56,4c,4.787491742782046,559.4009826,SS,7.419008811182254
56,13c,4.890349128221754,674.4879819,SS,7.068346601839381
56,25c,4.90527477843843,674.0343915,DS,7.025312511369103
56,27c,4.9344739331306915,696.4517625,DS,7.329888040126297
56,28c,4.969813299576001,704.6816675,DS,6.887248443789771
56,2c,5.003946305945459,767.5021804,SS,6.5073448743087035
56,6c,5.0369526024136295,623.0544218,SS,7.200398773200854
56,35c,5.075173815233827,822.5383743,DS,7.12738867690983
56,20c,5.087596335232384,753.5056022,SS,6.414910362385429
56,7c,5.10594547390058,605.4391534,SS,6.90122600961924
60,8c,1.6094379124341003,870.266876,SS,6.953117670283006
60,14c,2.302585092994046,787.1098294,SS,6.88579694982942
60,17c,2.772588722239781,604.570207,SS,6.2382816553663245
60,39c,2.9444389791664403,660.7690465,DS,6.57078491831774
60,24c,3.1780538303479458,903.5293517,DS,6.0782177657776195
60,34c,3.258096538021482,959.4527589,DS,5.543781939965923
60,31c,3.367295829986474,668.1356374,DS,5.901561721178665
60,23c,3.4657359027997265,784.1269841,DS,6.615634034637211
60,11c,3.5553480614894135,720.112523,SS,6.0358593515349925
60,32c,3.713572066704308,854.8700506,DS,5.798935066286586
60,36c,3.8066624897703196,724.3123373,DS,6.3875945517384665
60,26c,3.8501476017100584,807.2335601,DS,6.26082161254484
60,33c,3.9889840465642745,720.4006047,DS,6.475024312825512
60,29c,4.143134726391533,790.8341923,DS,6.165980721002278
60,12c,4.204692619390966,691.3405362,SS,6.0595226485001366
60,9c,4.248495242049359,693.041421,SS,6.403450018039381
60,30c,4.30406509320417,518.085088,DS,6.689523395653877
60,22c,4.343805421853684,589.8841073,DS,6.5015298819275635
60,1c,4.3694478524670215,773.1769584,SS,5.498949424900148
60,10c,4.418840607796598,725.9501134,SS,6.357895991234744
60,40c,4.5217885770490405,753.5880192,DS,6.403589098486053
60,5c,4.553876891600541,791.3650794,SS,6.15686457226094
60,37c,4.574710978503383,546.5464853,DS,6.393288032549847
60,18c,4.605170185988092,783.9523412,SS,5.346736033149363
60,3c,4.634728988229636,800.6928247,SS,5.768983276437524
60,21c,4.663439094112067,797.3815193,DS,5.738763443551447
60,15c,4.709530201312334,811.3429398,SS,4.984038035485344
60,16c,4.727387818712341,563.672954,SS,6.1199676942680705
60,19c,4.770684624465665,715.034244,SS,5.734760980615447
60,4c,4.787491742782046,559.4009826,SS,6.549669340058008
60,13c,4.890349128221754,674.4879819,SS,6.413827741617029
60,25c,4.90527477843843,674.0343915,DS,5.921342466876175
60,27c,4.9344739331306915,696.4517625,DS,6.052832422055129
60,28c,4.969813299576001,704.6816675,DS,5.893915112041916
60,2c,5.003946305945459,767.5021804,SS,5.913708389950874
60,6c,5.0369526024136295,623.0544218,SS,5.6368517611734115
60,35c,5.075173815233827,822.5383743,DS,3.6008129752454856
60,20c,5.087596335232384,753.5056022,SS,5.5078811284857245
60,7c,5.10594547390058,605.4391534,SS,5.543140214485008
64,8c,1.6094379124341003,870.266876,SS,7.030279059528625
64,14c,2.302585092994046,787.1098294,SS,6.750251985420767
64,17c,2.772588722239781,604.570207,SS,6.1671579360491995
64,39c,2.9444389791664403,660.7690465,DS,6.159382873591193
64,24c,3.1780538303479458,903.5293517,DS,6.447500772229713
64,34c,3.258096538021482,959.4527589,DS,6.021232065430888
64,31c,3.367295829986474,668.1356374,DS,6.08836664096268
64,23c,3.4657359027997265,784.1269841,DS,6.00698596426473
64,11c,3.5553480614894135,720.112523,SS,5.899711034856373
64,32c,3.713572066704308,854.8700506,DS,5.95224543395342
64,36c,3.8066624897703196,724.3123373,DS,5.892616115065379
64,26c,3.8501476017100584,807.2335601,DS,6.02843272520797
64,33c,3.9889840465642745,720.4006047,DS,6.162356450223449
64,29c,4.143134726391533,790.8341923,DS,5.563255239519225
64,12c,4.204692619390966,691.3405362,SS,6.099060312732216
64,9c,4.248495242049359,693.041421,SS,5.905399994465951
64,30c,4.30406509320417,518.085088,DS,5.836601530295632
64,22c,4.343805421853684,589.8841073,DS,6.678169772760295
64,1c,4.3694478524670215,773.1769584,SS,6.0456922818110765
64,10c,4.418840607796598,725.9501134,SS,5.832445368683795
64,40c,4.5217885770490405,753.5880192,DS,6.330618897928725
64,5c,4.553876891600541,791.3650794,SS,6.023631595402005
64,37c,4.574710978503383,546.5464853,DS,7.41984989723393
64,18c,4.605170185988092,783.9523412,SS,6.719007115719684
64,3c,4.634728988229636,800.6928247,SS,7.665146874934798
64,21c,4.663439094112067,797.3815193,DS,6.88572130408047
64,15c,4.709530201312334,811.3429398,SS,4.8241771935898985
64,16c,4.727387818712341,563.672954,SS,6.428412172274306
64,19c,4.770684624465665,715.034244,SS,5.535994787639283
64,4c,4.787491742782046,559.4009826,SS,6.5595543291227845
64,13c,4.890349128221754,674.4879819,SS,6.185893759521092
64,25c,4.90527477843843,674.0343915,DS,6.304434177086512
64,27c,4.9344739331306915,696.4517625,DS,5.541451762738504
64,28c,4.969813299576001,704.6816675,DS,5.904484078731585
64,2c,5.003946305945459,767.5021804,SS,5.309806117386502
64,6c,5.0369526024136295,623.0544218,SS,5.285110539060755
64,35c,5.075173815233827,822.5383743,DS,5.4157492294393705
64,20c,5.087596335232384,753.5056022,SS,4.9362708788073935
64,7c,5.10594547390058,605.4391534,SS,5.848327164338224
8,8c,1.6094379124341003,870.266876,SS,6.800442859599065
8,14c,2.302585092994046,787.1098294,SS,6.891496823681994
8,17c,2.772588722239781,604.570207,SS,6.9018056147794615
8,39c,2.9444389791664403,660.7690465,DS,6.955688885934965
8,24c,3.1780538303479458,903.5293517,DS,6.824056228359458
8,34c,3.258096538021482,959.4527589,DS,6.641312709522775
8,31c,3.367295829986474,668.1356374,DS,6.062614756533792
8,23c,3.4657359027997265,784.1269841,DS,6.525813807795517
8,11c,3.5553480614894135,720.112523,SS,6.285796956963629
8,32c,3.713572066704308,854.8700506,DS,6.574999129149702
8,36c,3.8066624897703196,724.3123373,DS,6.932530814963537
8,26c,3.8501476017100584,807.2335601,DS,6.567718296196377
8,33c,3.9889840465642745,720.4006047,DS,6.715637899398029
8,29c,4.143134726391533,790.8341923,DS,7.365840034815578
8,12c,4.204692619390966,691.3405362,SS,6.288869201707886
8,9c,4.248495242049359,693.041421,SS,6.409473978495971
8,30c,4.30406509320417,518.085088,DS,6.4091085241350125
8,22c,4.343805421853684,589.8841073,DS,6.6133009934399505
8,1c,4.3694478524670215,773.1769584,SS,6.4778965510808
8,10c,4.418840607796598,725.9501134,SS,6.512287530324249
8,40c,4.5217885770490405,753.5880192,DS,6.679515011447546
8,5c,4.553876891600541,791.3650794,SS,6.41501021236501
8,37c,4.574710978503383,546.5464853,DS,6.549901068553353
8,18c,4.605170185988092,783.9523412,SS,6.643358650661634
8,3c,4.634728988229636,800.6928247,SS,6.767096834869357
8,21c,4.663439094112067,797.3815193,DS,6.68974851177308
8,15c,4.709530201312334,811.3429398,SS,6.534754940873018
8,16c,4.727387818712341,563.672954,SS,6.567274217750211
8,19c,4.770684624465665,715.034244,SS,6.330325001095084
8,4c,4.787491742782046,559.4009826,SS,6.900317688550909
8,13c,4.890349128221754,674.4879819,SS,6.548004179954654
8,25c,4.90527477843843,674.0343915,DS,6.765166996267358
8,27c,4.9344739331306915,696.4517625,DS,6.594143929585738
8,28c,4.969813299576001,704.6816675,DS,6.454758214828619
8,2c,5.003946305945459,767.5021804,SS,6.010565948210375
8,6c,5.0369526024136295,623.0544218,SS,6.760430913431566
8,35c,5.075173815233827,822.5383743,DS,6.168396606617499
8,20c,5.087596335232384,753.5056022,SS,6.332735963506963
8,7c,5.10594547390058,605.4391534,SS,6.626179856266158
1,8a,1.6094379124341003,871.3931265,SS,7.362718237298824
1,14a,2.302585092994046,719.6881253,SS,6.921909631825453
1,17a,2.772588722239781,677.8609221,SS,6.953506544659031
1,39a,2.9444389791664403,615.8067752,DS,6.662004345722185
1,24a,3.1780538303479458,778.5662285,DS,6.885550568993945
1,34a,3.258096538021482,680.040302,DS,6.89587701085166
1,31a,3.367295829986474,676.1096939,DS,6.582336724693959
1,23a,3.4657359027997265,573.67884,DS,6.95219599801373
1,11a,3.5553480614894135,488.4857791,SS,7.013216489570059
1,32a,3.713572066704308,983.7188209,DS,6.535024992184408
1,36a,3.8066624897703196,769.4071124,DS,6.62339833881219
1,26a,3.8501476017100584,669.2903164,DS,6.894461304377292
1,33a,3.9889840465642745,854.6568405,DS,6.422553541353739
1,29a,4.143134726391533,613.9191232,DS,5.081292557492002
1,12a,4.204692619390966,586.1961451,SS,7.1291717397336765
1,9a,4.248495242049359,606.0854119,SS,6.245961406080188
1,30a,4.30406509320417,849.38547,DS,5.810407190875649
1,22a,4.343805421853684,651.0171688,DS,6.388598379651995
1,1a,4.3694478524670215,805.0031124,SS,4.392125469351296
1,10a,4.418840607796598,522.7458256,SS,5.537346077972409
1,40a,4.5217885770490405,911.7408127,DS,5.484290581249604
1,5a,4.553876891600541,724.7505669,SS,6.515934166789211
1,37a,4.574710978503383,606.6428354,DS,6.894307258337491
1,18a,4.605170185988092,699.0271356,SS,6.305455608037332
1,3a,4.634728988229636,766.7909633,SS,6.381733103647359
1,21a,4.663439094112067,804.9692258,DS,5.988961416889864
1,15a,4.709530201312334,632.8038194,SS,5.719488486977818
1,16a,4.727387818712341,543.968254,SS,6.085899343876353
1,19a,4.770684624465665,775.0987224,SS,6.052773640502644
1,4a,4.787491742782046,842.3837868,SS,6.717521704562452
1,38a,4.852030263919617,733.9474679,DS,5.944401765154478
1,13a,4.890349128221754,853.347017,SS,5.676195427227868
1,25a,4.90527477843843,810.0929705,DS,6.201484357625787
1,27a,4.9344739331306915,676.9274376,DS,6.494856106565141
1,28a,4.969813299576001,824.0217687,DS,5.724578072845854
1,2a,5.003946305945459,709.5857899,SS,5.27036018103341
1,6a,5.0369526024136295,782.1597903,SS,5.543292857260115
1,35a,5.075173815233827,578.9402861,DS,5.447775625597562
1,20a,5.087596335232384,714.5126002,SS,5.597013560262918
1,7a,5.10594547390058,732.2493442,SS,6.376447997430937
13,8a,1.6094379124341003,871.3931265,SS,6.0557694472082835
13,14a,2.302585092994046,719.6881253,SS,6.3081967973281765
13,17a,2.772588722239781,677.8609221,SS,5.9706468548075895
13,39a,2.9444389791664403,615.8067752,DS,6.126880101085162
13,24a,3.1780538303479458,778.5662285,DS,5.313590141695067
13,34a,3.258096538021482,680.040302,DS,5.711839926033932
13,31a,3.367295829986474,676.1096939,DS,5.841013681187213
13,23a,3.4657359027997265,573.67884,DS,5.675221807445443
13,11a,3.5553480614894135,488.4857791,SS,5.73782312776794
13,32a,3.713572066704308,983.7188209,DS,5.069250054356171
13,36a,3.8066624897703196,769.4071124,DS,5.670515204540055
13,26a,3.8501476017100584,669.2903164,DS,5.2413765760852264
13,33a,3.9889840465642745,854.6568405,DS,4.806844922686648
13,29a,4.143134726391533,613.9191232,DS,4.547096058893059
13,12a,4.204692619390966,586.1961451,SS,5.4959420640285686
13,9a,4.248495242049359,606.0854119,SS,6.088057994081762
13,30a,4.30406509320417,849.38547,DS,3.087855562429797
13,22a,4.343805421853684,651.0171688,DS,5.135745494472357
13,1a,4.3694478524670215,805.0031124,SS,4.061339160608116
13,10a,4.418840607796598,522.7458256,SS,5.69414956008782
13,40a,4.5217885770490405,911.7408127,DS,4.068445388696412
13,5a,4.553876891600541,724.7505669,SS,5.1145627834621985
13,37a,4.574710978503383,606.6428354,DS,5.631670457975381
13,18a,4.605170185988092,699.0271356,SS,5.691358954657144
13,3a,4.634728988229636,766.7909633,SS,5.707356081709491
13,21a,4.663439094112067,804.9692258,DS,6.252682000392679
13,15a,4.709530201312334,632.8038194,SS,5.657885122269164
13,16a,4.727387818712341,543.968254,SS,5.1166695827180915
13,19a,4.770684624465665,775.0987224,SS,4.879189344470689
13,4a,4.787491742782046,842.3837868,SS,5.5121698896213385
13,38a,4.852030263919617,733.9474679,DS,6.231569438179169
13,13a,4.890349128221754,853.347017,SS,4.880010150426575
13,25a,4.90527477843843,810.0929705,DS,3.6362168015306304
13,27a,4.9344739331306915,676.9274376,DS,4.989520606425192
13,28a,4.969813299576001,824.0217687,DS,5.528932932700948
13,2a,5.003946305945459,709.5857899,SS,5.4151755301976845
13,6a,5.0369526024136295,782.1597903,SS,5.6679307467603515
13,35a,5.075173815233827,578.9402861,DS,4.471353038253752
13,20a,5.087596335232384,714.5126002,SS,6.273109055092519
13,7a,5.10594547390058,732.2493442,SS,5.1921620907075425
17,8a,1.6094379124341003,871.3931265,SS,5.836478935488828
17,14a,2.302585092994046,719.6881253,SS,5.8817612820160186
17,17a,2.772588722239781,677.8609221,SS,5.376143773887543
17,39a,2.9444389791664403,615.8067752,DS,5.5913488553247745
17,24a,3.1780538303479458,778.5662285,DS,5.832222595389875
17,34a,3.258096538021482,680.040302,DS,5.933096284048468
17,31a,3.367295829986474,676.1096939,DS,6.346399227666419
17,23a,3.4657359027997265,573.67884,DS,5.87759571594847
17,11a,3.5553480614894135,488.4857791,SS,6.5729662250138965
17,32a,3.713572066704308,983.7188209,DS,5.454260724281926
17,36a,3.8066624897703196,769.4071124,DS,5.127529045567755
17,26a,3.8501476017100584,669.2903164,DS,5.569187659655625
17,33a,3.9889840465642745,854.6568405,DS,4.380400312929297
17,29a,4.143134726391533,613.9191232,DS,6.1233126487929015
17,12a,4.204692619390966,586.1961451,SS,6.0788433565860265
17,9a,4.248495242049359,606.0854119,SS,5.557013372713719
17,30a,4.30406509320417,849.38547,DS,5.974422655471789
17,22a,4.343805421853684,651.0171688,DS,5.855338362348798
17,1a,4.3694478524670215,805.0031124,SS,5.633563852243431
17,10a,4.418840607796598,522.7458256,SS,5.789118838483099
17,40a,4.5217885770490405,911.7408127,DS,4.531792716183316
17,5a,4.553876891600541,724.7505669,SS,5.197900168095564
17,37a,4.574710978503383,606.6428354,DS,5.023775252147827
17,18a,4.605170185988092,699.0271356,SS,5.22822746497213
17,3a,4.634728988229636,766.7909633,SS,5.336065842645835
17,21a,4.663439094112067,804.9692258,DS,5.017107636558848
17,15a,4.709530201312334,632.8038194,SS,5.4950060534177965
17,16a,4.727387818712341,543.968254,SS,5.637008568016213
17,19a,4.770684624465665,775.0987224,SS,5.508756558150608
17,4a,4.787491742782046,842.3837868,SS,5.012693175205699
17,38a,4.852030263919617,733.9474679,DS,4.387934150888343
17,13a,4.890349128221754,853.347017,SS,5.035399448842873
17,25a,4.90527477843843,810.0929705,DS,5.542568575588601
17,27a,4.9344739331306915,676.9274376,DS,5.668697464348836
17,28a,4.969813299576001,824.0217687,DS,5.021021173648673
17,2a,5.003946305945459,709.5857899,SS,6.20458200469909
17,6a,5.0369526024136295,782.1597903,SS,6.678121964636931
17,35a,5.075173815233827,578.9402861,DS,5.700640878339501
17,20a,5.087596335232384,714.5126002,SS,5.4401597519956
17,7a,5.10594547390058,732.2493442,SS,5.8701411894006075
21,8a,1.6094379124341003,871.3931265,SS,5.881881239110578
21,14a,2.302585092994046,719.6881253,SS,5.92817857453717
21,17a,2.772588722239781,677.8609221,SS,5.320856442429723
21,39a,2.9444389791664403,615.8067752,DS,5.205779839387398
21,24a,3.1780538303479458,778.5662285,DS,5.489615182581668
21,34a,3.258096538021482,680.040302,DS,4.371344786327021
21,31a,3.367295829986474,676.1096939,DS,4.7850220288811185
21,23a,3.4657359027997265,573.67884,DS,5.643908612615773
21,11a,3.5553480614894135,488.4857791,SS,5.598855198469934
21,32a,3.713572066704308,983.7188209,DS,4.746530849726947
21,36a,3.8066624897703196,769.4071124,DS,5.64867841976337
21,26a,3.8501476017100584,669.2903164,DS,5.57605137064409
21,33a,3.9889840465642745,854.6568405,DS,5.41374652289183
21,29a,4.143134726391533,613.9191232,DS,5.315995189024843
21,12a,4.204692619390966,586.1961451,SS,4.895807886265505
21,9a,4.248495242049359,606.0854119,SS,4.985440555461699
21,30a,4.30406509320417,849.38547,DS,4.382751371988339
21,22a,4.343805421853684,651.0171688,DS,4.769149548534181
21,1a,4.3694478524670215,805.0031124,SS,4.927775288229102
21,10a,4.418840607796598,522.7458256,SS,5.111192291309759
21,40a,4.5217885770490405,911.7408127,DS,4.4587098594448396
21,5a,4.553876891600541,724.7505669,SS,5.033218366096514
21,37a,4.574710978503383,606.6428354,DS,5.07087082061709
21,18a,4.605170185988092,699.0271356,SS,5.317992534741258
21,3a,4.634728988229636,766.7909633,SS,4.3042812860490285
21,21a,4.663439094112067,804.9692258,DS,3.9297253895411512
21,15a,4.709530201312334,632.8038194,SS,4.916580992013933
21,16a,4.727387818712341,543.968254,SS,5.208261359372182
21,19a,4.770684624465665,775.0987224,SS,4.475812926678045
21,4a,4.787491742782046,842.3837868,SS,5.490217898122315
21,38a,4.852030263919617,733.9474679,DS,4.472461312145089
21,13a,4.890349128221754,853.347017,SS,4.295474243243354
21,25a,4.90527477843843,810.0929705,DS,4.199845068080841
21,27a,4.9344739331306915,676.9274376,DS,4.700534909759413
21,28a,4.969813299576001,824.0217687,DS,4.7664213121627546
21,2a,5.003946305945459,709.5857899,SS,4.647654797594247
21,6a,5.0369526024136295,782.1597903,SS,4.372657884669781
21,35a,5.075173815233827,578.9402861,DS,4.694846342629866
21,20a,5.087596335232384,714.5126002,SS,5.265199990085209
21,7a,5.10594547390058,732.2493442,SS,3.4221431461776177
25,8a,1.6094379124341003,871.3931265,SS,5.849955704791223
25,14a,2.302585092994046,719.6881253,SS,6.153015633396581
25,17a,2.772588722239781,677.8609221,SS,6.6910062391313865
25,39a,2.9444389791664403,615.8067752,DS,6.870860977633195
25,24a,3.1780538303479458,778.5662285,DS,6.858367536298225
25,34a,3.258096538021482,680.040302,DS,6.651567997613223
25,31a,3.367295829986474,676.1096939,DS,6.6782351906991755
25,23a,3.4657359027997265,573.67884,DS,6.529313723248785
25,11a,3.5553480614894135,488.4857791,SS,7.159801106392146
25,32a,3.713572066704308,983.7188209,DS,6.20432137099404
25,36a,3.8066624897703196,769.4071124,DS,6.37126477846345
25,26a,3.8501476017100584,669.2903164,DS,7.04191459941872
25,33a,3.9889840465642745,854.6568405,DS,6.654661411294726
25,29a,4.143134726391533,613.9191232,DS,6.583533695739408
25,12a,4.204692619390966,586.1961451,SS,6.788303727126453
25,9a,4.248495242049359,606.0854119,SS,6.703548784387523
25,30a,4.30406509320417,849.38547,DS,6.622427765712345
25,22a,4.343805421853684,651.0171688,DS,6.875099847128276
25,1a,4.3694478524670215,805.0031124,SS,6.24159855674663
25,10a,4.418840607796598,522.7458256,SS,6.579001180754892
25,40a,4.5217885770490405,911.7408127,DS,6.636111896347835
25,5a,4.553876891600541,724.7505669,SS,6.6858759282295495
25,37a,4.574710978503383,606.6428354,DS,6.6712389594515065
25,18a,4.605170185988092,699.0271356,SS,6.485013789928732
25,3a,4.634728988229636,766.7909633,SS,6.559306407940616
25,21a,4.663439094112067,804.9692258,DS,6.2106683477865205
25,15a,4.709530201312334,632.8038194,SS,6.827298735690452
25,16a,4.727387818712341,543.968254,SS,7.079400041111977
25,19a,4.770684624465665,775.0987224,SS,6.860093278197015
25,4a,4.787491742782046,842.3837868,SS,6.799141700069146
25,38a,4.852030263919617,733.9474679,DS,6.531779553230285
25,13a,4.890349128221754,853.347017,SS,6.690049416603629
25,25a,4.90527477843843,810.0929705,DS,7.118845682071636
25,27a,4.9344739331306915,676.9274376,DS,7.007036654051381
25,28a,4.969813299576001,824.0217687,DS,6.738484193132417
25,2a,5.003946305945459,709.5857899,SS,7.0073453777619585
25,6a,5.0369526024136295,782.1597903,SS,6.221353298326411
25,35a,5.075173815233827,578.9402861,DS,6.68728440288748
25,20a,5.087596335232384,714.5126002,SS,6.6472031715657796
25,7a,5.10594547390058,732.2493442,SS,6.978634902765359
29,8a,1.6094379124341003,871.3931265,SS,5.1821879628883085
29,14a,2.302585092994046,719.6881253,SS,5.5492939599914015
29,17a,2.772588722239781,677.8609221,SS,5.47121128919243
29,39a,2.9444389791664403,615.8067752,DS,5.548601264014419
29,24a,3.1780538303479458,778.5662285,DS,5.950915952710507
29,34a,3.258096538021482,680.040302,DS,5.8798092608874075
29,31a,3.367295829986474,676.1096939,DS,5.127095974344502
29,23a,3.4657359027997265,573.67884,DS,5.656565073047085
29,11a,3.5553480614894135,488.4857791,SS,5.951288177460462
29,32a,3.713572066704308,983.7188209,DS,4.972026127243745
29,36a,3.8066624897703196,769.4071124,DS,5.901507016284205
29,26a,3.8501476017100584,669.2903164,DS,5.652955738080293
29,33a,3.9889840465642745,854.6568405,DS,5.5187131461930266
29,29a,4.143134726391533,613.9191232,DS,5.3489011592988165
29,12a,4.204692619390966,586.1961451,SS,5.5634470345293066
29,9a,4.248495242049359,606.0854119,SS,5.462869477730414
29,30a,4.30406509320417,849.38547,DS,5.283259564742582
29,22a,4.343805421853684,651.0171688,DS,5.306568234329569
29,1a,4.3694478524670215,805.0031124,SS,4.522961801595373
29,10a,4.418840607796598,522.7458256,SS,5.702892078371055
29,40a,4.5217885770490405,911.7408127,DS,7.1303306689232375
29,5a,4.553876891600541,724.7505669,SS,5.231712712426975
29,37a,4.574710978503383,606.6428354,DS,5.35487726798183
29,18a,4.605170185988092,699.0271356,SS,5.064043350796872
29,3a,4.634728988229636,766.7909633,SS,4.086463588771225
29,21a,4.663439094112067,804.9692258,DS,4.044734061668766
29,15a,4.709530201312334,632.8038194,SS,5.606052035051205
29,16a,4.727387818712341,543.968254,SS,5.442339785407789
29,19a,4.770684624465665,775.0987224,SS,4.138249798663138
29,4a,4.787491742782046,842.3837868,SS,5.6952024378544905
29,38a,4.852030263919617,733.9474679,DS,2.737997277470162
29,13a,4.890349128221754,853.347017,SS,5.636983623117711
29,25a,4.90527477843843,810.0929705,DS,5.425337607556902
29,27a,4.9344739331306915,676.9274376,DS,2.6994130077065464
29,28a,4.969813299576001,824.0217687,DS,7.057019755020659
29,2a,5.003946305945459,709.5857899,SS,5.653415067292414
29,6a,5.0369526024136295,782.1597903,SS,4.795790545596741
29,35a,5.075173815233827,578.9402861,DS,6.15091828369809
29,20a,5.087596335232384,714.5126002,SS,5.380919872064821
29,7a,5.10594547390058,732.2493442,SS,5.275903031710863
33,8a,1.6094379124341003,871.3931265,SS,7.101627370767931
33,14a,2.302585092994046,719.6881253,SS,7.29994938223025
33,17a,2.772588722239781,677.8609221,SS,6.835472716676724
33,39a,2.9444389791664403,615.8067752,DS,7.115518761057511
33,24a,3.1780538303479458,778.5662285,DS,7.043970068075842
33,34a,3.258096538021482,680.040302,DS,7.0265165027231875
33,31a,3.367295829986474,676.1096939,DS,6.9761827906833584
33,23a,3.4657359027997265,573.67884,DS,7.455340127384221
33,11a,3.5553480614894135,488.4857791,SS,7.414454199609394
33,32a,3.713572066704308,983.7188209,DS,7.007629572808559
33,36a,3.8066624897703196,769.4071124,DS,7.084182833553649
33,26a,3.8501476017100584,669.2903164,DS,7.3195138748188935
33,33a,3.9889840465642745,854.6568405,DS,6.827541473338845
33,29a,4.143134726391533,613.9191232,DS,7.721323789614826
33,12a,4.204692619390966,586.1961451,SS,6.908144203341252
33,9a,4.248495242049359,606.0854119,SS,7.124526570505317
33,30a,4.30406509320417,849.38547,DS,6.982052590352915
33,22a,4.343805421853684,651.0171688,DS,6.849378004986792
33,1a,4.3694478524670215,805.0031124,SS,6.691366363663857
33,10a,4.418840607796598,522.7458256,SS,6.843619876581289
33,40a,4.5217885770490405,911.7408127,DS,6.093068515770028
33,5a,4.553876891600541,724.7505669,SS,6.426952750951282
33,37a,4.574710978503383,606.6428354,DS,7.295600735368211
33,18a,4.605170185988092,699.0271356,SS,5.966151867315671
33,3a,4.634728988229636,766.7909633,SS,6.4407997994044335
33,21a,4.663439094112067,804.9692258,DS,6.431591917478148
33,15a,4.709530201312334,632.8038194,SS,6.422056319933726
33,16a,4.727387818712341,543.968254,SS,6.635150963696701
33,19a,4.770684624465665,775.0987224,SS,5.851429192359066
33,4a,4.787491742782046,842.3837868,SS,6.145875193141098
33,38a,4.852030263919617,733.9474679,DS,6.134579557314976
33,13a,4.890349128221754,853.347017,SS,6.556329391752241
33,25a,4.90527477843843,810.0929705,DS,6.500562679619789
33,27a,4.9344739331306915,676.9274376,DS,6.548525646031063
33,28a,4.969813299576001,824.0217687,DS,6.5232156968951
33,2a,5.003946305945459,709.5857899,SS,6.379642760808672
33,6a,5.0369526024136295,782.1597903,SS,7.13645218185594
33,35a,5.075173815233827,578.9402861,DS,6.0912804698804575
33,20a,5.087596335232384,714.5126002,SS,6.529023139545857
33,7a,5.10594547390058,732.2493442,SS,6.443934098951344
37,8a,1.6094379124341003,871.3931265,SS,6.183142198825961
37,14a,2.302585092994046,719.6881253,SS,6.782535534426291
37,17a,2.772588722239781,677.8609221,SS,6.186449335667833
37,39a,2.9444389791664403,615.8067752,DS,6.912376584282653
37,24a,3.1780538303479458,778.5662285,DS,6.294030921699396
37,34a,3.258096538021482,680.040302,DS,6.550171350613633
37,31a,3.367295829986474,676.1096939,DS,6.4999945379238
37,23a,3.4657359027997265,573.67884,DS,6.873108967282925
37,11a,3.5553480614894135,488.4857791,SS,7.067540625644466
37,32a,3.713572066704308,983.7188209,DS,6.210584012638593
37,36a,3.8066624897703196,769.4071124,DS,6.777655705210918
37,26a,3.8501476017100584,669.2903164,DS,6.768751798901719
37,33a,3.9889840465642745,854.6568405,DS,6.4152540663058915
37,29a,4.143134726391533,613.9191232,DS,6.0991792893983385
37,12a,4.204692619390966,586.1961451,SS,5.643979390285447
37,9a,4.248495242049359,606.0854119,SS,6.781728229635107
