SampleNum,p.val,effect,n
323,0.15057301138219326,0.053962694808560425,12
324,0.4502500886685511,0.029811104665741057,12
325,0.267642671636872,0.04938852075548918,12
326,0.13542538150147077,0.06777321526087493,12
327,0.8002645957709604,0.01013540234649574,12
328,0.1712343359885841,0.062439341044371474,12
329,0.8583692210310209,-0.007056420605598711,12
330,0.299174252080661,0.04963453756862195,12
331,0.2569946872426898,0.041713585708079426,12
332,0.7030235949243206,0.016220922936348674,12
333,0.7035927146132914,0.015966591358823688,12
334,0.061461858779962596,0.07623077317174654,12
335,0.415505932782654,0.03412281587434157,12
336,0.9199538203916386,0.0045195837227295236,12
337,0.2726877658293509,0.05137925895157552,12
338,0.6842012471485635,0.019557820464459377,12
339,0.9293099873271822,0.0032295148146591125,12
340,0.6996550542246582,0.015888170534129428,12
341,0.7079609573995601,-0.016531628405597677,12
342,0.1106147298607009,0.0706916322087193,12
343,0.18259555775418754,0.05471269605630058,12
344,0.5194482256418851,0.025662998059240213,12
345,0.959330561671357,-0.0023417598973073054,12
346,0.19412567963424854,0.06343631046618507,12
347,0.12852857877332996,0.0812506767916597,12
348,0.2960117736172438,0.04718176157280188,12
349,0.5436943786586733,0.02498253492936696,12
350,0.045513267980254145,0.08648964956698361,12
351,0.7670942690416697,0.012170511624156572,12
352,0.22226579884830328,0.056579300237947064,12
353,0.10415835076808827,0.06881168683377799,12
354,0.738468838195101,0.013470963023043972,12
355,0.18849172760632754,0.05871206143726897,12
356,0.26656523375445534,0.04281295059695159,12
357,0.517521402881671,0.029143532679797125,12
358,0.8675532442689651,0.007089079223722064,12
359,0.33551176763571977,0.054095254418862024,12
360,0.15693004664034654,0.0604107791280405,12
361,0.4020869645344395,-0.035793627962881006,12
362,0.24168311266186793,0.05591906927594766,12
363,0.6547869063274722,0.01666375850287241,12
364,0.21416373525736676,0.04748896038275852,12
365,0.03333369087641502,0.0802807935283101,12
366,0.3674220619695009,0.036405110206101134,12
367,0.963304494652686,-0.0020062764545887984,12
368,0.8981379579513149,0.0059810645598868594,12
369,0.3117208064017088,0.03761738177900242,12
370,0.3686652514537254,0.0288738441581466,12
371,0.19624112526439816,0.059470938145184185,12
372,0.329475250903585,0.03743369535724866,12
373,0.5300242840215315,0.02533635440782464,12
374,0.059879727520806635,0.0718550028876743,12
375,0.14393495803603176,0.05560702936268659,12
376,0.057446243035210454,0.08241834994328828,12
377,0.30286524572126833,0.04125041190820813,12
378,0.6703716430760005,-0.018182820218301,12
379,0.7831767968756549,-0.01291713677095602,12
380,0.9627730002208229,-0.002658089090843675,12
381,0.6520866092509388,0.021142503307930004,12
382,0.8445000586864096,0.009810300167894713,12
383,0.6677667294068041,0.01838808069447956,12
384,0.56186546180786745,0.030066126143047718,12
385,0.71531372461616,0.013042811454743643,12
386,0.9319149076728259,-0.0033892762989147034,12
387,0.11997298042870679,0.06542514896300237,12
388,0.739238242660885,-0.017140076334094118,12
389,0.3525582325771174,0.047603849428522894,12
390,0.05330760079647712,0.08563132727472267,12
391,0.5864864556993641,0.02009197688060049,12
392,0.8352894868331935,0.008995857141010675,12
393,0.2820559901347598,0.051634332634170256,12
394,0.14572723335947543,0.06525047210106301,12
395,0.06372945836708975,0.07441887466472726,12
396,0.22642621573453636,0.05402408535109451,12
397,0.7351241259465251,0.013028821222233731,12
398,0.11544621094920612,0.06323858617828021,12
399,0.44999343221016486,0.030484593618118682,12
400,0.7047157888495307,0.014660121849300056,12
401,0.8838047721256066,0.006751665456106694,12
402,0.5876199577370909,-0.021342730081676628,12
403,0.6811809704972747,0.017681107406743283,12
404,0.7571374133560557,0.012707634399210197,12
405,0.5855553085268683,0.022481595821859313,12
406,0.5002746054203606,0.026715741282378396,12
407,0.41610281382317893,0.03489034291187634,12
408,0.8158869530607173,0.010383061399537458,12
409,0.6965446964494529,0.016937592242386296,12
410,0.9642781827279094,-0.001660849891432464,12
411,0.6936099204853239,0.020253083487214087,12
412,0.754104121163376,0.013988956040851062,12
413,0.9247012730726487,-0.003743180616169667,12
414,0.14493484624858627,0.05889379421749454,12
415,0.62229515743418,-0.017805068117546653,12
416,0.3663660701154213,0.031747276022865166,12
417,0.9786727455420083,0.0010071664252824292,12
418,0.0817242404715671,0.07315718556239086,12
419,0.3344227547361114,0.04161269795179673,12
420,0.6871136580439297,0.015348457354748768,12
421,0.018329201253543766,0.09584954294180974,12
422,0.5767239167417766,0.022107705591695143,12
423,0.6380587871335671,0.021668973899850633,12
424,0.3504807389670266,0.03870120284147539,12
425,0.399836962638636,0.03437713339550237,12
426,0.9333904735015597,0.003680038350204205,12
427,0.2700507724062765,0.04625526933060027,12
428,0.16367455820098278,0.0558949519638442,12
429,0.8583747063327023,-0.00739519399597988,12
430,0.5998522950180349,0.026902399796499336,12
431,0.128047355734258,0.060158556531964134,12
432,0.0018165891240196162,0.09943018205644848,12
433,0.37361088079725546,0.036758876287287044,12
434,0.2207430404949477,0.055160604192659037,12
435,0.790159376104894,0.012610065766776465,12
436,0.8126329303497242,-0.009512577996112293,12
437,0.01042285275645844,0.09584802218491502,12
438,0.29081352464405785,-0.04347843722758094,12
439,0.15087116607866055,0.058279685335047314,12
440,0.27628583879555074,0.04445388149448236,12
441,0.5618568259854544,0.0257902594180649,12
442,0.08149773759253665,0.08206297261333968,12
443,0.619047566123778,0.022888761179690537,12
444,0.7557759978424691,0.011692531538597216,12
445,0.716577708512927,0.014048942695575278,12
446,0.35096549453813464,0.03596821069408829,12
447,0.910708938327577,0.0050602381792453745,12
448,0.36963195337517796,0.032687844398583556,12
449,0.6810759114921345,-0.01645462472377868,12
450,0.4559999132046362,-0.031034203393229615,12
451,0.34042194560896244,0.0429958487161729,12
452,0.5492237627513945,0.026655699116939758,12
453,0.3371795538246162,-0.03927019493707499,12
454,0.04347559211338649,0.06472906096248875,12
455,0.8219115592335557,-0.009903077762957797,12
456,0.5014221808781019,-0.029211187908282026,12
457,0.6476893836219564,0.021937404348948978,12
458,0.8620496187061303,0.007140930177418944,12
459,0.031357143735093206,0.08225297896248082,12
460,0.15225859670938185,0.0601909799231106,12
461,0.8264150865138846,0.008879637110653486,12
462,0.8436110748620141,0.006953122705180642,12
463,0.22389289674294577,0.06670136933450203,12
464,0.43936569748703747,0.03864762477444646,12
465,0.628009059756329,-0.020759286139909894,12
466,0.8919379513438503,0.005220524178744861,12
467,0.647590335144931,0.02196721411540704,12
468,0.9627000833010939,0.001944171734885787,12
469,0.9898122163822067,-5.114979978083765e-4,12
470,0.1938883034463496,0.06046834326244123,12
471,0.5518565037503436,0.02360229436833347,12
472,0.8731705835597062,0.006846446975796493,12
473,0.46005052834368165,0.032909666026889925,12
474,0.638699593111199,0.01748294561950039,12
475,0.9768835856633034,-0.0011284874382696654,12
476,0.06716441599779956,0.08003860161421661,12
477,0.3695075988154677,0.040333642567029815,12
478,0.17103939199486912,0.06263495881169898,12
479,0.10748974901043859,0.07691291650656845,12
480,0.9203279153616899,-0.004186885690648182,12
481,0.3790323336619157,0.03790785062651485,12
482,0.6229235907887529,0.017800188326262893,12
483,0.8594435114622476,-0.007026607657171834,12
484,0.7384796470867441,0.012547183975092522,12
485,0.6848222846471123,-0.016789102403422008,12
486,0.7255710211817948,0.015291117598736489,12
487,0.6175857960568372,0.016840289533744904,12
488,0.6037037526309419,0.023972187336560154,12
489,0.8610903986682641,0.006369890513715604,12
490,0.7765520556113368,0.010713240260634423,12
491,0.31921001787711656,0.042774865371998316,12
492,0.3035330895312706,0.057472727313610895,12
493,0.7994887557552244,0.007970410100266601,12
494,0.8022393768372884,0.010068960550454533,12
495,0.6380486078479444,0.016295264174462316,12
496,0.6859115826957107,0.020978620161246995,12
497,0.740021693517867,0.012517952813066053,12
498,0.7973921943802933,0.010224400768359752,12
499,0.013414179569149273,0.11505710889513479,12
500,0.08065781318320218,0.07152757615988904,12
501,0.11992557485290352,0.07943913550074326,12
502,0.8868793392291376,-0.0070668084606220925,12
503,0.8689867021503019,-0.006519848872872228,12
504,0.6940124517734394,0.015845773241307076,12
505,0.36780545103175255,-0.03820669607011532,12
506,0.9777126278266925,0.0011662933797129975,12
507,0.5372702590469475,0.027154635237254605,12
508,0.12744145544001795,0.06989719986952254,12
509,0.426127166304505,0.03788726103808155,12
510,0.02052417207736655,0.09465357795487025,12
511,0.45768579076516025,0.03747721861504068,12
512,0.3174284340894406,0.04174522410435273,12
513,0.548189032390989,0.021142964264325253,12
514,0.3614560504191763,0.04931444915655343,12
515,0.20558134992740618,0.06014442371316091,12
516,0.6990983575607349,0.02084129206814573,12
517,0.7837118334604685,-0.00920141499962277,12
518,0.2369637349288779,0.04853940313130804,12
519,0.998920866614047,-5.713318833297874e-5,12
520,0.8418268383664047,-0.008735993932259314,12
521,0.4223998410350578,-0.036100330215374975,12
522,0.9414371022530135,0.003304103058550247,12
523,0.8042709810890151,0.009984155039739274,12
524,0.8777723880818438,0.0058292503329515875,12
525,0.8024570225281004,0.010543643915218226,12
526,0.25215574072829006,0.04580405140245739,12
527,0.783552516155604,-0.011111845125270123,12
528,0.2985800046846328,0.04601072140839148,12
529,0.9189837525424325,0.004647750185673304,12
530,0.6159076365472191,-0.020808967022155515,12
531,0.6944937884095259,0.019350481419002964,12
532,0.03718851877005019,0.08138576496418394,12
533,0.5680751710418743,0.022210159347969653,12
534,0.7119818859073836,-0.014851745564423582,12
535,0.779988417184832,0.011344332802347212,12
536,0.7736632806245693,0.011505559775461308,12
537,0.3564426391795701,0.035711200805280646,12
538,0.18247605629099675,0.053337906806232876,12
539,0.7567535146209762,0.010515316403248733,12
540,0.5112289453467358,0.026241427676470475,12
541,0.6289045749047992,0.018266186901308802,12
542,0.11139542940037961,0.05856063665669506,12
543,0.49118021343373885,-0.025181485581904837,12
544,0.36388935422772173,0.04142639172782006,12
545,0.4980438293052648,0.023888939141330768,12
546,0.77149445288506735,0.013696198070959498,12
547,0.6541720168739535,0.01866232010944198,12
548,0.618469949916836,0.021514637049107554,12
549,0.3076407670305904,0.047037120133633877,12
550,0.3665147124783079,0.037981066136352964,12
551,0.6325170760732862,0.019757443366324436,12
552,0.642765723170079,0.01889084950141491,12
553,0.20875420613288329,0.0487873044201418,12
554,0.05662033017689631,0.0781635500104912,12
555,0.22274661275835042,0.044318631939584185,12
556,0.32150270799130465,-0.03795474304967033,12
557,0.9676057586495082,-0.0013331483569861751,12
558,0.047522582200294865,0.08056812420542768,12
559,0.9985367632373549,-8.388364702856962e-5,12
560,0.9411850147527535,-0.0030738506748111643,12
561,0.4507927279947489,0.030326927402724926,12
562,0.5175549540020039,-0.028961619017803423,12
563,0.09686423566947448,0.08213995945827153,12
564,0.10744281561266997,0.06349810697923716,12
565,0.5812224570990212,0.02486612332389987,12
566,0.9997916261222204,1.2141570314463298e-5,12
567,0.13751776024974557,0.05796264919045821,12
568,0.9359137595121636,-0.0034064236302993153,12
569,0.3655799837217568,0.03581314774591125,12
570,0.5368971560253326,0.026251623049480345,12
571,0.7808407228095705,-0.01242363096755064,12
572,0.2583341409362226,0.0420625722779038,12
573,0.7275788343975911,-0.013744330610035275,12
574,0.36192353094678154,-0.040271505485910034,12
575,0.22511283193367987,0.05047976322395814,12
576,0.47373119944357167,0.03133117169106153,12
577,0.31912406966661955,0.048410570718345765,12
578,0.8546704552495512,0.007998255893543598,12
579,0.06590108212642719,0.071484638870557,12
580,0.3935220105095678,0.03181526960997637,12
581,0.7713268786479304,0.011769534864661427,12
582,0.17655457362580587,0.0588497661123293,12
583,0.038355245972932495,0.07967424105140693,12
584,0.6299373280216732,-0.021820868672801027,12
585,0.8486695047389404,-0.008999891596900397,12
586,0.5809141780565661,0.02232654066310092,12
587,0.8086005229655946,-0.010514598576556308,12
588,0.713071909995292,-0.014125033083877133,12
589,0.27727423378592414,0.04767624983008274,12
590,0.8066387224289104,0.010507248406634032,12
591,0.5366977048811805,-0.028907075372171926,12
592,0.13426302413455465,0.06324866268243151,12
593,0.8232554218507435,-0.009129824425298553,12
594,0.07285991182373008,0.07644352532983507,12
595,0.2858641305888926,0.046038215690443945,12
596,0.1868550953672751,0.057984930224414546,12
597,0.504416612011714,0.030202572775765518,12
598,0.2070050931825471,0.05260007116672945,12
599,0.6077137829934043,-0.023039700312622736,12
600,0.9232816771576462,0.004312229321097069,12
601,0.25282679498595245,0.04334610676909512,12
602,0.617288775428703,0.019257024792065452,12
603,0.4954465211388993,0.027205751600431854,12
604,0.729962602877201,0.016876116760334136,12
605,0.31924834549215975,0.04028935680662586,12
606,0.4763238838906363,0.025173796424755153,12
607,0.7352618958690704,0.01576587216034878,12
608,0.4501726431469679,0.03198161140144143,12
609,0.5746345714209609,0.0220124002700988,12
610,0.3342968885835169,0.03853462790957217,12
611,0.629772044938826,0.020692793890513296,12
612,0.27358839962613835,-0.04101327562878131,12
613,0.21493219496143864,0.05849323616582691,12
614,0.8517275448427823,0.0069613877439448895,12
615,0.9500440284878653,-0.0027691606172090166,12
616,0.1643723453071512,0.05703453182725941,12
617,0.208440573864611,0.055466387606644074,12
618,0.4575195725863185,0.033331818890787644,12
619,0.4796241313989408,0.03937618921029464,12
620,0.7119434518826778,-0.01745107238439002,12
621,0.8599857036201848,0.007888338699155614,12
622,0.04496382919065359,0.08472081992782972,12
623,0.26226765330202334,-0.04674126685582929,12
624,0.3898637187227708,0.03803273110108811,12
625,0.41006444299098477,0.034416092272246346,12
626,0.9847274865159845,-7.349605723694136e-4,12
627,0.37358104352006627,0.04294113591768057,12
